"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","wRC+","-1","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Roylems Rangel","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".192",".206",".398",".180","15","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015629"
"Benyamin Bailey","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".238",".272",".510",".230","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009343"
"Waner Luciano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".212",".247",".459",".208","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018501"
"Kyle MacDonald","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".238",".307",".545",".241","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170553"
"Roberto Chirinos","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".216",".248",".464",".207","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005484"
"Sandry Hernandez","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".245",".276",".521",".231","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015649"
"Yendry Rojas","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".216",".209",".424",".194","24","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018418"
"Jake Boone","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".215",".225",".440",".199","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014881"
"Juan Matheus","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".222",".228",".450",".207","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018611"
"Darwin De Leon","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".208",".258",".465",".207","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019665"
"Isaac Pena","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".226",".231",".457",".206","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018926"
"Adrian Perez","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".207",".248",".455",".204","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016106"
"Jose Verrier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".241",".267",".508",".229","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006882"
"Arol Vera","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".217",".225",".443",".201","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014687"
"Eric Martinez","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".197",".221",".418",".189","16","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017023"
"Freddy Guilamo","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".187",".226",".413",".186","15","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009297"
"Carlos Irigoyen","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".221",".240",".460",".207","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005745"
"Angel Diaz","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".194",".218",".412",".186","16","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019214"
"Elian Miranda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".236",".306",".542",".240","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014947"
"Walking Cabrera","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".227",".269",".496",".222","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005240"
"Sheng-Ping Chen","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".224",".248",".472",".212","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014837"
"Samuel Gil","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".210",".224",".434",".196","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018963"
"Caleb Knight","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".257",".271",".528",".241","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008279"
"LT Struble","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".243",".260",".503",".229","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010910"
"Alfredo Velasquez","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".219",".242",".461",".207","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018556"
"Jacen Roberson","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".240",".275",".516",".232","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016963"
"Andy Perez","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".232",".266",".498",".221","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015857"
"Cody Wilson","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".258",".304",".562",".251","58","","0.0","0.0","","0.0","0.0","0.0","","999.0","24671"
"Robby Martin Jr.","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".250",".319",".570",".251","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017155"
"Juan Baez","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".208",".238",".446",".199","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018525"
"Alex Dickerson","","16","67","60","14","3","0","2","7","8","5","16","1","0","0","",".234",".296",".403",".699",".305","97","","-0.1","0.0","","-0.3","-1.9","0.0","","999.0","12649"
"Angel Del Rosario","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".216",".242",".457",".205","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015195"
"Eduardo Guerrero","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".213",".220",".434",".196","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018536"
"Felix Stevens","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".230",".314",".544",".240","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008946"
"Javier Vaz","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".251",".264",".515",".232","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019906"
"Carlos Machado","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".232",".283",".514",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872756"
"Reece Hampton","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".236",".271",".506",".228","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007055"
"Joe Genord","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".230",".314",".544",".240","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009867"
"Angel Genao","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".218",".212",".430",".197","22","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015706"
"Edward Duran","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".202",".203",".405",".185","14","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016719"
"Andry Arias","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".231",".280",".511",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005735"
"Victor Mascai","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".235",".303",".537",".240","52","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005754"
"DJ Neal","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".236",".273",".509",".228","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876087"
"Bryan Torres","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".220",".226",".446",".203","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002858"
"Andy Lugo","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".221",".263",".484",".215","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018400"
"Alexander Suarez","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".290",".511",".226","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008915"
"Reidy Mercado","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".233",".281",".514",".229","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005612"
"Keithron Moss","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".217",".240",".457",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005599"
"Vojtech Mensik","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".223",".231",".454",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018153"
"Erick Peña","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".214",".258",".473",".211","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014686"
"Fabian Urbina","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".203",".208",".411",".187","15","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011668"
"Rafael Ramirez","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".211",".222",".433",".197","22","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018476"
"Scott McKeon","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".223",".235",".458",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014826"
"Leodany Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".244",".255",".499",".227","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008956"
"Luis Castillo","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".232",".281",".513",".229","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015801"
"Omar Florentino","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".231",".232",".462",".211","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008758"
"Yimmy Diaz","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".219",".233",".452",".205","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018394"
"Wesley Zapata","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".217",".219",".436",".199","23","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015770"
"Cody Grosse","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".242",".238",".480",".220","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010052"
"Erick Bautista","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".215",".305",".520",".229","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019103"
"Oscar Silverio","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".196",".205",".401",".184","14","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016135"
"Frandy Almonte","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".223",".225",".448",".206","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015808"
"Ilvin Fernandez","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".220",".242",".462",".208","22","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008815"
"MacKenzie Mueller","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".234",".269",".502",".225","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014824"
"Jesus Bugarin","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".230",".288",".518",".229","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011857"
"Liam Hicks","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".257",".264",".521",".238","51","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017400"
"Nelson Aranguren","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".198",".209",".407",".185","13","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015645"
"Albert Jerez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".217",".249",".466",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008378"
"Robert Mendoza","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".213",".250",".463",".208","15","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009291"
"Wilmin Candelario","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".222",".246",".467",".210","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008834"
"Alberto Hernandez","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".204",".227",".432",".195","21","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018582"
"Jhosward Camacho","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".216",".240",".455",".205","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015755"
"Ashton Creal","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".245",".283",".527",".237","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010048"
"Daniel Castro","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".188",".217",".405",".183","13","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018610"
"Guillermo Quintana","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".253",".285",".539",".242","50","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005916"
"Gionti Turner","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".234",".251",".485",".219","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007326"
"Alberis Ferrer","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".205",".261",".466",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005584"
"Glenn Santiago","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".234",".269",".503",".225","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010341"
"Keaton Greenwalt","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".234",".269",".503",".226","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010714"
"Trevor Boone","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".240",".356",".596",".260","50","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010336"
"Diego Omana","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".205",".230",".435",".196","14","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016824"
"Miguel Rojas","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".204",".220",".425",".192","13","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009660"
"Joshua Rivera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".211",".223",".433",".196","21","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009961"
"Dilan Rosario","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".220",".229",".448",".204","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010165"
"Adanson Cruz","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".205",".244",".449",".201","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005722"
"Ernny Ordonez","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".231",".320",".550",".239","50","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170897"
"Leandro Pineda","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".238",".273",".511",".229","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008905"
"Jesus Hernandez","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".222",".223",".446",".203","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015736"
"Alberto Barriga","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".205",".202",".408",".187","14","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018595"
"Carson Matthews","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".217",".239",".456",".206","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016873"
"Sean Mendoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".215",".243",".458",".206","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003312"
"Amador Arias","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".203",".236",".439",".198","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003216"
"Junior Paniagua","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".215",".243",".458",".205","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008875"
"Kennie Taylor","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".232",".264",".496",".223","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169940"
"Jansel Luis","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".224",".243",".467",".209","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018508"
"Luis Sanchez","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".227",".230",".457",".210","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018578"
"Quentin Holmes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".232",".271",".503",".225","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004776"
"Wyatt Hoffman","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".205",".212",".417",".190","21","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018219"
"Jack Stronach","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".250",".274",".524",".237","50","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010271"
"Norkis Marcos","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".218",".238",".456",".206","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005575"
"Jose De Jesus","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".216",".242",".459",".204","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018420"
"Jonathan Embry","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".252",".268",".520",".237","50","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169879"
"Aaron McKeithan","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".255",".284",".540",".243","57","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016977"
"Jheremy Vargas","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".226",".222",".448",".206","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015353"
"Narciso Polanco","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".204",".201",".406",".187","20","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018564"
"Wilson Alvarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".221",".233",".454",".205","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916709"
"Brett Rodriguez","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".215",".214",".428",".197","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014831"
"Abel Noguera","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".192",".211",".403",".183","12","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009308"
"Darol Garcia","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".220",".226",".446",".203","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015556"
"Debby Santana","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".204",".256",".461",".205","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003210"
"Julio Enrique","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".210",".245",".455",".205","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005503"
"David Leon","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".204",".188",".392",".183","12","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016336"
"Oliver Carrillo","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".217",".279",".495",".220","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019662"
"Harrison Freed","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".224",".276",".500",".223","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010041"
"Frank Astacio","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".218",".255",".473",".212","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008856"
"Samuel Escudero","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".204",".195",".399",".184","13","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015807"
"Luke Heyer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".229",".303",".532",".236","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007042"
"Anyelo Encarnacion","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".221",".211",".432",".200","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016157"
"Daniel Vazquez","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".215",".224",".438",".198","20","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016143"
"Alexander Martinez","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".195",".223",".418",".187","13","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018517"
"Justice Bigbie","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".242",".282",".524",".234","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016971"
"George Feliz","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".246",".441",".197","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015596"
"Angel Maita","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".237",".262",".499",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005556"
"Reniel Ozuna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".230",".270",".500",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917151"
"Blake Tiberi","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".244",".246",".490",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874235"
"Diowill Burgos","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".232",".293",".525",".233","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005740"
"Gavin Conticello","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".215",".245",".460",".207","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017770"
"Kenni Gomez","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".202",".249",".451",".202","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018430"
"Mike Wilson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".223",".277",".500",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918332"
"Cristopher Navarro","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".242",".264",".506",".227","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917065"
"Frank Hernandez","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".234",".265",".499",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015678"
"Luis Lara","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".213",".243",".456",".205","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018514"
"Bryce Bush","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".224",".277",".501",".224","40","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008278"
"Zac Ching","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".235",".288",".524",".233","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169881"
"Griffin Lockwood-Powell","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".234",".288",".521",".233","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019303"
"Jefferson Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".221",".233",".454",".203","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018571"
"Samuel Rojas","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".191",".206",".397",".180","11","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016088"
"Armando Sierra","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".247",".298",".545",".242","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015805"
"Jonathan Linares","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".200",".200",".400",".184","11","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018475"
"Alexander Albertus","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".228",".205",".434",".201","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018950"
"Gavin Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".212",".237",".449",".203","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010049"
"Cole Brannen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".240",".249",".489",".223","40","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004616"
"Luis Torres","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".226",".312",".538",".236","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018600"
"Josue Romero","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".195",".199",".394",".181","11","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016190"
"Arison Jimenez","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".201",".230",".431",".195","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015625"
"Cade Fergus","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".206",".250",".456",".205","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019919"
"Hamlet Marte","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".246",".295",".541",".243","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597218"
"Densi Meli","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".194",".236",".431",".193","19","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008927"
